go_term,background_gene_count,train_variance,passed_variance_filter,mutual_information,mi_rank,selected
GO:0005200,33,0.00017044253763742745,True,0.0009472400743670839,367,False
GO:0005217,20,2.796012267936021e-06,False,,,False
GO:0005262,46,1.54887111420976e-05,False,,,False
GO:0005315,40,7.259500853251666e-05,True,0.0,416,False
GO:0005345,23,4.625993824447505e-06,False,,,False
GO:0005381,22,0.00014200627629179507,True,0.02157876212542975,108,False
GO:0005384,26,3.562699930625968e-05,True,0.010970287683708557,232,False
GO:0005385,22,7.951626321300864e-05,True,0.0,417,False
GO:0005484,50,0.0006564181530848145,True,0.006396175017433725,292,False
GO:0005506,156,0.004647599998861551,True,0.0,418,False
GO:0005507,150,0.0038014103192836046,True,0.0,419,False
GO:0005509,194,0.0005306379171088338,True,0.00017351807509502493,376,False
GO:0005515,4621,0.018571453168988228,True,0.015733701076490414,174,False
GO:0005516,170,0.00041808508103713393,True,0.018826318969564104,136,False
GO:0005524,421,0.0020168570335954428,True,0.0,420,False
GO:0005525,147,0.002419675700366497,True,0.0,421,False
GO:0005543,30,9.121738548856229e-05,True,0.0014994910697723185,359,False
GO:0005546,49,2.3589314878336154e-05,True,0.0,422,False
GO:0005575,3856,0.010249512270092964,True,0.0598051381447513,5,True
GO:0005576,2985,0.00891642551869154,True,0.0,423,False
GO:0005615,124,0.00016649914323352277,True,0.012957131500517693,210,False
GO:0005622,107,0.00021196781017351896,True,0.0,424,False
GO:0005635,81,0.0003802961728069931,True,0.0,425,False
GO:0005643,29,5.2742529078386724e-05,True,0.0,426,False
GO:0005654,125,0.0001574615016579628,True,0.007014475556253119,283,False
GO:0005665,21,0.00034570254501886666,True,0.0,427,False
GO:0005666,26,0.000433240580605343,True,0.006104510293481136,296,False
GO:0005667,20,3.104871211689897e-05,True,0.0,428,False
GO:0005680,24,2.865990245481953e-05,True,0.019078744019548788,135,False
GO:0005681,41,4.968138091498986e-05,True,0.011203127897492227,229,False
GO:0005685,28,4.2214960558339953e-05,True,0.0049435347475372815,310,False
GO:0005686,40,0.00012980005703866482,True,0.0,429,False
