model,config_id,config_index,parameters_json,parameters_sha256,repeat_index,repeat_seed,fold_index,ratio,n_train,n_validation,positive_prevalence,auroc,auprc,normalized_auprc,f1,precision,recall,brier,elapsed_s,scale_pos_weight,selected_go_sha256,train_negative_seed,validation_negative_seed,feature_selection_seed,model_seed,outer_test_used
XGBoost,xgboost_04,4,"{""learning_rate"":0.05,""max_depth"":5,""n_estimators"":300}",cc6cb9fc2c9538349437206b099518782c04a9427c50380dc17985649bf1ec14,1,7,1,1:1,654,164,0.5,0.8051754907792981,0.726742434048401,0.453484868096802,0.7745664739884393,0.7362637362637363,0.8170731707317073,0.17205938696861267,0.08058187499409541,1.0,850c47286a5ff6cd122bd73c64fe0c130b4f93517aa2f9a4ab0225caa37355f8,3885368634,2431578943,1619142612,2845288631,False
XGBoost,xgboost_04,4,"{""learning_rate"":0.05,""max_depth"":5,""n_estimators"":300}",cc6cb9fc2c9538349437206b099518782c04a9427c50380dc17985649bf1ec14,1,7,2,1:1,654,164,0.5,0.8658536585365854,0.830506854721982,0.6610137094439641,0.7954545454545454,0.7446808510638298,0.8536585365853658,0.14920735359191895,0.08993854199070483,1.0,a58cdcfd42f13eceb650b4e384e38c15ac3d252fa7a9cf51166f33733bec7373,1974496636,1223099430,3474831427,1753096405,False
XGBoost,xgboost_04,4,"{""learning_rate"":0.05,""max_depth"":5,""n_estimators"":300}",cc6cb9fc2c9538349437206b099518782c04a9427c50380dc17985649bf1ec14,1,7,3,1:1,654,164,0.5,0.7839083878643665,0.7180738246923615,0.43614764938472295,0.7745664739884393,0.7362637362637363,0.8170731707317073,0.19081592559814453,0.08241962495958433,1.0,0787429d108adbb8f716a931370780c2b496f9b4a512b716c8c31ecf6b7c002f,2308674788,3336517605,3055848280,3336201630,False
XGBoost,xgboost_04,4,"{""learning_rate"":0.05,""max_depth"":5,""n_estimators"":300}",cc6cb9fc2c9538349437206b099518782c04a9427c50380dc17985649bf1ec14,1,7,4,1:1,656,162,0.5,0.8559670781893004,0.8096680116196217,0.6193360232392433,0.7664670658682635,0.7441860465116279,0.7901234567901234,0.15286466479301453,0.08367333299247548,1.0,fd5a87140a37ffe54b3e77a354b4bd55b27678e3392d3612bcc974fcd938aac7,26843640,2371250898,2203746204,3425021368,False
XGBoost,xgboost_04,4,"{""learning_rate"":0.05,""max_depth"":5,""n_estimators"":300}",cc6cb9fc2c9538349437206b099518782c04a9427c50380dc17985649bf1ec14,2,13,0,1:1,654,164,0.5,0.8270374776918501,0.7444449249397034,0.48888984987940676,0.7738095238095238,0.7558139534883721,0.7926829268292683,0.1665085405111313,0.08177958300802857,1.0,b1e29c5fe8af2195e9abc0f61c3f3c4d213fca3f89d1193c4a6653fb53126347,4197323642,3493101560,3288021756,261167866,False
XGBoost,xgboost_04,4,"{""learning_rate"":0.05,""max_depth"":5,""n_estimators"":300}",cc6cb9fc2c9538349437206b099518782c04a9427c50380dc17985649bf1ec14,2,13,1,1:1,654,164,0.5,0.8334324806662701,0.7524709913581423,0.5049419827162847,0.7878787878787878,0.7831325301204819,0.7926829268292683,0.16642531752586365,0.08711616700747982,1.0,e3474974719a7c03379f3842f5f95d0ed2107cdd8a6ad009ba26fbebf9498feb,3966191544,1903504230,667876274,3411050692,False
XGBoost,xgboost_04,4,"{""learning_rate"":0.05,""max_depth"":5,""n_estimators"":300}",cc6cb9fc2c9538349437206b099518782c04a9427c50380dc17985649bf1ec14,2,13,2,1:1,654,164,0.5,0.8252528256989886,0.791865517628987,0.5837310352579741,0.7865168539325843,0.7291666666666666,0.8536585365853658,0.17359910905361176,0.0947080830228515,1.0,9a349209c7d3b9bd40965068b2a613107212665860e7bbb02addbf0f67e5d1fd,1319135375,2081672424,66402786,1633975599,False
XGBoost,xgboost_04,4,"{""learning_rate"":0.05,""max_depth"":5,""n_estimators"":300}",cc6cb9fc2c9538349437206b099518782c04a9427c50380dc17985649bf1ec14,2,13,3,1:1,654,164,0.5,0.8317965496728138,0.7636041978892034,0.5272083957784068,0.8,0.7526881720430108,0.8536585365853658,0.15592069923877716,0.09041041700402275,1.0,d3ae34fbcfb73c5a1be0c96ad00e7eec3433eb478aea0c91dd2163d7870a83ad,2293279620,3028097891,2933952375,4053831653,False
XGBoost,xgboost_04,4,"{""learning_rate"":0.05,""max_depth"":5,""n_estimators"":300}",cc6cb9fc2c9538349437206b099518782c04a9427c50380dc17985649bf1ec14,2,13,4,1:1,656,162,0.5,0.8634354519128182,0.7796563789811264,0.5593127579622528,0.8192771084337349,0.8,0.8395061728395061,0.14441697299480438,0.0832557079847902,1.0,253211c36a4e03f7beb1ba4c6fb38a30d71faa649d183e5779b5f27efb6ce6bf,3410040530,245057234,532155413,762879727,False
XGBoost,xgboost_05,5,"{""learning_rate"":0.03,""max_depth"":7,""n_estimators"":300}",9a119446d77a1cf1afb7ae194a4a104ed0f1e37d447a129d353fde01357ac688,0,42,0,1:1,654,164,0.5,0.8567816775728733,0.7842210937725818,0.5684421875451635,0.8555555555555555,0.7857142857142857,0.9390243902439024,0.1397496610879898,0.1106746670557186,1.0,b9f1edb670a53afef5f4c085e90bf5e13a41156251f6667b1a65871f2c4c47e0,1973658644,3715151037,233149161,2399526814,False
XGBoost,xgboost_05,5,"{""learning_rate"":0.03,""max_depth"":7,""n_estimators"":300}",9a119446d77a1cf1afb7ae194a4a104ed0f1e37d447a129d353fde01357ac688,0,42,1,1:1,654,164,0.5,0.8393813206424747,0.8085896512279993,0.6171793024559986,0.770949720670391,0.711340206185567,0.8414634146341463,0.16258589923381805,0.12079262500628829,1.0,c59d36017adea2f05186de3822c3dd8c95d35f359f7ff35c586a14db623a3103,2786658438,2191900349,3517737438,2371526345,False
XGBoost,xgboost_05,5,"{""learning_rate"":0.03,""max_depth"":7,""n_estimators"":300}",9a119446d77a1cf1afb7ae194a4a104ed0f1e37d447a129d353fde01357ac688,0,42,2,1:1,654,164,0.5,0.8474122546103511,0.8198924618895667,0.6397849237791333,0.8216216216216217,0.7378640776699029,0.926829268292683,0.15066801011562347,0.11716650001471862,1.0,091c82241439a2f22ad7066be22112027623cd7401cf37ff3920d078a7a913e2,1888399133,2010463502,629780227,48921201,False
XGBoost,xgboost_05,5,"{""learning_rate"":0.03,""max_depth"":7,""n_estimators"":300}",9a119446d77a1cf1afb7ae194a4a104ed0f1e37d447a129d353fde01357ac688,0,42,3,1:1,654,164,0.5,0.8517251635930994,0.8269789013075248,0.6539578026150497,0.7906976744186046,0.7555555555555555,0.8292682926829268,0.1532982587814331,0.1289328329730779,1.0,971bb2c8d0b3b7495acb94f62ea8741d4ff4e6e52c17cfe1f97b50e8801a1513,1161336969,599905126,3703496083,230894654,False
XGBoost,xgboost_05,5,"{""learning_rate"":0.03,""max_depth"":7,""n_estimators"":300}",9a119446d77a1cf1afb7ae194a4a104ed0f1e37d447a129d353fde01357ac688,0,42,4,1:1,656,162,0.5,0.8279225727785399,0.7990328992902291,0.5980657985804583,0.7845303867403315,0.71,0.8765432098765432,0.17052017152309418,0.11049183399882168,1.0,78610b63b09a3b3be6828cac4d903ead2c4bc5386d421ebf8e60227a9040ab96,1001834057,624141303,515383750,972393367,False
XGBoost,xgboost_05,5,"{""learning_rate"":0.03,""max_depth"":7,""n_estimators"":300}",9a119446d77a1cf1afb7ae194a4a104ed0f1e37d447a129d353fde01357ac688,1,7,0,1:1,654,164,0.5,0.8521713265913147,0.7709114362601972,0.5418228725203944,0.8042328042328042,0.7102803738317757,0.926829268292683,0.1519443392753601,0.11983312503434718,1.0,74e66c11e57d405efbe19a02f13985423c60121aaf1960175664824578d0255d,2521657055,4094230609,264134123,842399429,False
XGBoost,xgboost_05,5,"{""learning_rate"":0.03,""max_depth"":7,""n_estimators"":300}",9a119446d77a1cf1afb7ae194a4a104ed0f1e37d447a129d353fde01357ac688,1,7,1,1:1,654,164,0.5,0.810232004759072,0.7319173491083246,0.46383469821664924,0.7840909090909091,0.7340425531914894,0.8414634146341463,0.1662280112504959,0.108927917026449,1.0,850c47286a5ff6cd122bd73c64fe0c130b4f93517aa2f9a4ab0225caa37355f8,3885368634,2431578943,1619142612,2845288631,False
XGBoost,xgboost_05,5,"{""learning_rate"":0.03,""max_depth"":7,""n_estimators"":300}",9a119446d77a1cf1afb7ae194a4a104ed0f1e37d447a129d353fde01357ac688,1,7,2,1:1,654,164,0.5,0.8634741225461036,0.8289224736483695,0.6578449472967389,0.8066298342541437,0.7373737373737373,0.8902439024390244,0.14901985228061676,0.1206662500044331,1.0,a58cdcfd42f13eceb650b4e384e38c15ac3d252fa7a9cf51166f33733bec7373,1974496636,1223099430,3474831427,1753096405,False
XGBoost,xgboost_05,5,"{""learning_rate"":0.03,""max_depth"":7,""n_estimators"":300}",9a119446d77a1cf1afb7ae194a4a104ed0f1e37d447a129d353fde01357ac688,1,7,3,1:1,654,164,0.5,0.7949137418203451,0.7271777826460795,0.4543555652921589,0.7701149425287356,0.7282608695652174,0.8170731707317073,0.18031378090381622,0.10979199997382239,1.0,0787429d108adbb8f716a931370780c2b496f9b4a512b716c8c31ecf6b7c002f,2308674788,3336517605,3055848280,3336201630,False
XGBoost,xgboost_05,5,"{""learning_rate"":0.03,""max_depth"":7,""n_estimators"":300}",9a119446d77a1cf1afb7ae194a4a104ed0f1e37d447a129d353fde01357ac688,1,7,4,1:1,656,162,0.5,0.8571864045115073,0.8185585246373874,0.6371170492747749,0.7692307692307693,0.7386363636363636,0.8024691358024691,0.1492733359336853,0.11603174998890609,1.0,fd5a87140a37ffe54b3e77a354b4bd55b27678e3392d3612bcc974fcd938aac7,26843640,2371250898,2203746204,3425021368,False
XGBoost,xgboost_05,5,"{""learning_rate"":0.03,""max_depth"":7,""n_estimators"":300}",9a119446d77a1cf1afb7ae194a4a104ed0f1e37d447a129d353fde01357ac688,2,13,0,1:1,654,164,0.5,0.8237656157049376,0.7586754279659946,0.5173508559319893,0.7692307692307693,0.7471264367816092,0.7926829268292683,0.1677040010690689,0.10902458301279694,1.0,b1e29c5fe8af2195e9abc0f61c3f3c4d213fca3f89d1193c4a6653fb53126347,4197323642,3493101560,3288021756,261167866,False
XGBoost,xgboost_05,5,"{""learning_rate"":0.03,""max_depth"":7,""n_estimators"":300}",9a119446d77a1cf1afb7ae194a4a104ed0f1e37d447a129d353fde01357ac688,2,13,1,1:1,654,164,0.5,0.8341760856632957,0.7591524638664875,0.518304927732975,0.7757575757575758,0.7710843373493976,0.7804878048780488,0.16699464619159698,0.11926383298123255,1.0,e3474974719a7c03379f3842f5f95d0ed2107cdd8a6ad009ba26fbebf9498feb,3966191544,1903504230,667876274,3411050692,False
XGBoost,xgboost_05,5,"{""learning_rate"":0.03,""max_depth"":7,""n_estimators"":300}",9a119446d77a1cf1afb7ae194a4a104ed0f1e37d447a129d353fde01357ac688,2,13,2,1:1,654,164,0.5,0.8237656157049376,0.7690297052944558,0.5380594105889116,0.7888888888888889,0.7244897959183674,0.8658536585365854,0.1691296249628067,0.12661545805167407,1.0,9a349209c7d3b9bd40965068b2a613107212665860e7bbb02addbf0f67e5d1fd,1319135375,2081672424,66402786,1633975599,False
XGBoost,xgboost_05,5,"{""learning_rate"":0.03,""max_depth"":7,""n_estimators"":300}",9a119446d77a1cf1afb7ae194a4a104ed0f1e37d447a129d353fde01357ac688,2,13,3,1:1,654,164,0.5,0.8288221296847115,0.7645928557231016,0.5291857114462033,0.8087431693989071,0.7326732673267327,0.9024390243902439,0.1552038937807083,0.12316541600739583,1.0,d3ae34fbcfb73c5a1be0c96ad00e7eec3433eb478aea0c91dd2163d7870a83ad,2293279620,3028097891,2933952375,4053831653,False
XGBoost,xgboost_05,5,"{""learning_rate"":0.03,""max_depth"":7,""n_estimators"":300}",9a119446d77a1cf1afb7ae194a4a104ed0f1e37d447a129d353fde01357ac688,2,13,4,1:1,656,162,0.5,0.8681603414113702,0.7914127139731559,0.5828254279463119,0.8095238095238095,0.7816091954022989,0.8395061728395061,0.14020709693431854,0.1139694579760544,1.0,253211c36a4e03f7beb1ba4c6fb38a30d71faa649d183e5779b5f27efb6ce6bf,3410040530,245057234,532155413,762879727,False
XGBoost,xgboost_06,6,"{""learning_rate"":0.05,""max_depth"":7,""n_estimators"":300}",a8aed1694832e22bd395079500342833d98f8683ba6180677a3564ed319cc19b,0,42,0,1:1,654,164,0.5,0.8609458655562165,0.8038155561602331,0.6076311123204663,0.8181818181818182,0.7659574468085106,0.8780487804878049,0.1431206315755844,0.10280470800353214,1.0,b9f1edb670a53afef5f4c085e90bf5e13a41156251f6667b1a65871f2c4c47e0,1973658644,3715151037,233149161,2399526814,False
XGBoost,xgboost_06,6,"{""learning_rate"":0.05,""max_depth"":7,""n_estimators"":300}",a8aed1694832e22bd395079500342833d98f8683ba6180677a3564ed319cc19b,0,42,1,1:1,654,164,0.5,0.8384889946460441,0.8004375867317925,0.6008751734635851,0.770949720670391,0.711340206185567,0.8414634146341463,0.16652612388134003,0.10918308299733326,1.0,c59d36017adea2f05186de3822c3dd8c95d35f359f7ff35c586a14db623a3103,2786658438,2191900349,3517737438,2371526345,False
XGBoost,xgboost_06,6,"{""learning_rate"":0.05,""max_depth"":7,""n_estimators"":300}",a8aed1694832e22bd395079500342833d98f8683ba6180677a3564ed319cc19b,0,42,2,1:1,654,164,0.5,0.8491969066032123,0.8226346869502578,0.6452693739005155,0.8043478260869565,0.7254901960784313,0.9024390243902439,0.15515920519828796,0.10705212503671646,1.0,091c82241439a2f22ad7066be22112027623cd7401cf37ff3920d078a7a913e2,1888399133,2010463502,629780227,48921201,False
XGBoost,xgboost_06,6,"{""learning_rate"":0.05,""max_depth"":7,""n_estimators"":300}",a8aed1694832e22bd395079500342833d98f8683ba6180677a3564ed319cc19b,0,42,3,1:1,654,164,0.5,0.84622248661511,0.8170796176822704,0.6341592353645409,0.7701149425287356,0.7282608695652174,0.8170731707317073,0.15925806760787964,0.11791749997064471,1.0,971bb2c8d0b3b7495acb94f62ea8741d4ff4e6e52c17cfe1f97b50e8801a1513,1161336969,599905126,3703496083,230894654,False
XGBoost,xgboost_06,6,"{""learning_rate"":0.05,""max_depth"":7,""n_estimators"":300}",a8aed1694832e22bd395079500342833d98f8683ba6180677a3564ed319cc19b,0,42,4,1:1,656,162,0.5,0.8263984148757811,0.8065560617473182,0.6131121234946364,0.7752808988764045,0.711340206185567,0.8518518518518519,0.17861150205135345,0.10135945898946375,1.0,78610b63b09a3b3be6828cac4d903ead2c4bc5386d421ebf8e60227a9040ab96,1001834057,624141303,515383750,972393367,False
XGBoost,xgboost_06,6,"{""learning_rate"":0.05,""max_depth"":7,""n_estimators"":300}",a8aed1694832e22bd395079500342833d98f8683ba6180677a3564ed319cc19b,1,7,0,1:1,654,164,0.5,0.8477096966091613,0.7808269506703887,0.5616539013407773,0.8105263157894737,0.7129629629629629,0.9390243902439024,0.15874509513378143,0.10985262499889359,1.0,74e66c11e57d405efbe19a02f13985423c60121aaf1960175664824578d0255d,2521657055,4094230609,264134123,842399429,False
XGBoost,xgboost_06,6,"{""learning_rate"":0.05,""max_depth"":7,""n_estimators"":300}",a8aed1694832e22bd395079500342833d98f8683ba6180677a3564ed319cc19b,1,7,1,1:1,654,164,0.5,0.80755502676978,0.7394448989235021,0.47888979784700414,0.7861271676300579,0.7472527472527473,0.8292682926829268,0.17328990995883942,0.10109845799161121,1.0,850c47286a5ff6cd122bd73c64fe0c130b4f93517aa2f9a4ab0225caa37355f8,3885368634,2431578943,1619142612,2845288631,False
XGBoost,xgboost_06,6,"{""learning_rate"":0.05,""max_depth"":7,""n_estimators"":300}",a8aed1694832e22bd395079500342833d98f8683ba6180677a3564ed319cc19b,1,7,2,1:1,654,164,0.5,0.8670434265318263,0.8326062672001225,0.6652125344002451,0.8,0.7346938775510204,0.8780487804878049,0.14867165684700012,0.10964983300073072,1.0,a58cdcfd42f13eceb650b4e384e38c15ac3d252fa7a9cf51166f33733bec7373,1974496636,1223099430,3474831427,1753096405,False
XGBoost,xgboost_06,6,"{""learning_rate"":0.05,""max_depth"":7,""n_estimators"":300}",a8aed1694832e22bd395079500342833d98f8683ba6180677a3564ed319cc19b,1,7,3,1:1,654,164,0.5,0.7861392028554433,0.7147319390524774,0.4294638781049549,0.7630057803468208,0.7252747252747253,0.8048780487804879,0.19051654636859894,0.10089041595347226,1.0,0787429d108adbb8f716a931370780c2b496f9b4a512b716c8c31ecf6b7c002f,2308674788,3336517605,3055848280,3336201630,False
XGBoost,xgboost_06,6,"{""learning_rate"":0.05,""max_depth"":7,""n_estimators"":300}",a8aed1694832e22bd395079500342833d98f8683ba6180677a3564ed319cc19b,1,7,4,1:1,656,162,0.5,0.8603871361073007,0.8228932003529938,0.6457864007059877,0.7710843373493976,0.7529411764705882,0.7901234567901234,0.15318776667118073,0.10499550000531599,1.0,fd5a87140a37ffe54b3e77a354b4bd55b27678e3392d3612bcc974fcd938aac7,26843640,2371250898,2203746204,3425021368,False
XGBoost,xgboost_06,6,"{""learning_rate"":0.05,""max_depth"":7,""n_estimators"":300}",a8aed1694832e22bd395079500342833d98f8683ba6180677a3564ed319cc19b,2,13,0,1:1,654,164,0.5,0.820493753718025,0.7513380287786926,0.5026760575573852,0.7664670658682635,0.7529411764705882,0.7804878048780488,0.17230084538459778,0.10186579200671986,1.0,b1e29c5fe8af2195e9abc0f61c3f3c4d213fca3f89d1193c4a6653fb53126347,4197323642,3493101560,3288021756,261167866,False
XGBoost,xgboost_06,6,"{""learning_rate"":0.05,""max_depth"":7,""n_estimators"":300}",a8aed1694832e22bd395079500342833d98f8683ba6180677a3564ed319cc19b,2,13,1,1:1,654,164,0.5,0.8414634146341464,0.7743685752910072,0.5487371505820144,0.7831325301204819,0.7738095238095238,0.7926829268292683,0.16612030565738678,0.10815495799761266,1.0,e3474974719a7c03379f3842f5f95d0ed2107cdd8a6ad009ba26fbebf9498feb,3966191544,1903504230,667876274,3411050692,False
XGBoost,xgboost_06,6,"{""learning_rate"":0.05,""max_depth"":7,""n_estimators"":300}",a8aed1694832e22bd395079500342833d98f8683ba6180677a3564ed319cc19b,2,13,2,1:1,654,164,0.5,0.8200475907198096,0.7712199918863247,0.5424399837726495,0.7796610169491526,0.7263157894736842,0.8414634146341463,0.17554908990859985,0.11447500000940636,1.0,9a349209c7d3b9bd40965068b2a613107212665860e7bbb02addbf0f67e5d1fd,1319135375,2081672424,66402786,1633975599,False
XGBoost,xgboost_06,6,"{""learning_rate"":0.05,""max_depth"":7,""n_estimators"":300}",a8aed1694832e22bd395079500342833d98f8683ba6180677a3564ed319cc19b,2,13,3,1:1,654,164,0.5,0.8209399167162403,0.7538191219587402,0.5076382439174805,0.7865168539325843,0.7291666666666666,0.8536585365853658,0.16052336990833282,0.11305754096247256,1.0,d3ae34fbcfb73c5a1be0c96ad00e7eec3433eb478aea0c91dd2163d7870a83ad,2293279620,3028097891,2933952375,4053831653,False
XGBoost,xgboost_06,6,"{""learning_rate"":0.05,""max_depth"":7,""n_estimators"":300}",a8aed1694832e22bd395079500342833d98f8683ba6180677a3564ed319cc19b,2,13,4,1:1,656,162,0.5,0.8722755677488188,0.7936955771927303,0.5873911543854606,0.8143712574850299,0.7906976744186046,0.8395061728395061,0.13985835015773773,0.1050932920188643,1.0,253211c36a4e03f7beb1ba4c6fb38a30d71faa649d183e5779b5f27efb6ce6bf,3410040530,245057234,532155413,762879727,False
XGBoost,xgboost_07,7,"{""learning_rate"":0.03,""max_depth"":3,""n_estimators"":500}",a214318751f9b090bb43d21b64cb6179664c19130100e04f717d6f526aee91fc,0,42,0,1:1,654,164,0.5,0.8542534205829864,0.7935010197897564,0.5870020395795128,0.7865168539325843,0.7291666666666666,0.8536585365853658,0.14590883255004883,0.08478141599334776,1.0,b9f1edb670a53afef5f4c085e90bf5e13a41156251f6667b1a65871f2c4c47e0,1973658644,3715151037,233149161,2399526814,False
XGBoost,xgboost_07,7,"{""learning_rate"":0.03,""max_depth"":3,""n_estimators"":500}",a214318751f9b090bb43d21b64cb6179664c19130100e04f717d6f526aee91fc,0,42,1,1:1,654,164,0.5,0.8503866745984533,0.8233328430662347,0.6466656861324693,0.768361581920904,0.7157894736842105,0.8292682926829268,0.1553373634815216,0.09112570795696229,1.0,c59d36017adea2f05186de3822c3dd8c95d35f359f7ff35c586a14db623a3103,2786658438,2191900349,3517737438,2371526345,False
XGBoost,xgboost_07,7,"{""learning_rate"":0.03,""max_depth"":3,""n_estimators"":500}",a214318751f9b090bb43d21b64cb6179664c19130100e04f717d6f526aee91fc,0,42,2,1:1,654,164,0.5,0.860202260559191,0.8445023395761297,0.6890046791522595,0.8108108108108109,0.7281553398058253,0.9146341463414634,0.14368261396884918,0.08973208302631974,1.0,091c82241439a2f22ad7066be22112027623cd7401cf37ff3920d078a7a913e2,1888399133,2010463502,629780227,48921201,False
XGBoost,xgboost_07,7,"{""learning_rate"":0.03,""max_depth"":3,""n_estimators"":500}",a214318751f9b090bb43d21b64cb6179664c19130100e04f717d6f526aee91fc,0,42,3,1:1,654,164,0.5,0.8527662105889351,0.8329810509967324,0.6659621019934647,0.7790697674418605,0.7444444444444445,0.8170731707317073,0.15403898060321808,0.09455429197987542,1.0,971bb2c8d0b3b7495acb94f62ea8741d4ff4e6e52c17cfe1f97b50e8801a1513,1161336969,599905126,3703496083,230894654,False
XGBoost,xgboost_07,7,"{""learning_rate"":0.03,""max_depth"":3,""n_estimators"":500}",a214318751f9b090bb43d21b64cb6179664c19130100e04f717d6f526aee91fc,0,42,4,1:1,656,162,0.5,0.8302088096326781,0.7921998104841965,0.584399620968393,0.7734806629834254,0.7,0.8641975308641975,0.16654637455940247,0.08377291698707268,1.0,78610b63b09a3b3be6828cac4d903ead2c4bc5386d421ebf8e60227a9040ab96,1001834057,624141303,515383750,972393367,False
XGBoost,xgboost_07,7,"{""learning_rate"":0.03,""max_depth"":3,""n_estimators"":500}",a214318751f9b090bb43d21b64cb6179664c19130100e04f717d6f526aee91fc,1,7,0,1:1,654,164,0.5,0.8334324806662701,0.7676859451981485,0.535371890396297,0.7978142076502732,0.7227722772277227,0.8902439024390244,0.15819954872131348,0.08945170801598579,1.0,74e66c11e57d405efbe19a02f13985423c60121aaf1960175664824578d0255d,2521657055,4094230609,264134123,842399429,False
XGBoost,xgboost_07,7,"{""learning_rate"":0.03,""max_depth"":3,""n_estimators"":500}",a214318751f9b090bb43d21b64cb6179664c19130100e04f717d6f526aee91fc,1,7,1,1:1,654,164,0.5,0.8048780487804879,0.7243732666327325,0.448746533265465,0.7790697674418605,0.7444444444444445,0.8170731707317073,0.16841207444667816,0.08372537500690669,1.0,850c47286a5ff6cd122bd73c64fe0c130b4f93517aa2f9a4ab0225caa37355f8,3885368634,2431578943,1619142612,2845288631,False
XGBoost,xgboost_07,7,"{""learning_rate"":0.03,""max_depth"":3,""n_estimators"":500}",a214318751f9b090bb43d21b64cb6179664c19130100e04f717d6f526aee91fc,1,7,2,1:1,654,164,0.5,0.8581201665675193,0.8217143616570322,0.6434287233140643,0.7777777777777778,0.7142857142857143,0.8536585365853658,0.15171197056770325,0.09075929195387289,1.0,a58cdcfd42f13eceb650b4e384e38c15ac3d252fa7a9cf51166f33733bec7373,1974496636,1223099430,3474831427,1753096405,False
XGBoost,xgboost_07,7,"{""learning_rate"":0.03,""max_depth"":3,""n_estimators"":500}",a214318751f9b090bb43d21b64cb6179664c19130100e04f717d6f526aee91fc,1,7,3,1:1,654,164,0.5,0.7914931588340273,0.7210071508743712,0.44201430174874234,0.7840909090909091,0.7340425531914894,0.8414634146341463,0.17981550097465515,0.08414858300238848,1.0,0787429d108adbb8f716a931370780c2b496f9b4a512b716c8c31ecf6b7c002f,2308674788,3336517605,3055848280,3336201630,False
XGBoost,xgboost_07,7,"{""learning_rate"":0.03,""max_depth"":3,""n_estimators"":500}",a214318751f9b090bb43d21b64cb6179664c19130100e04f717d6f526aee91fc,1,7,4,1:1,656,162,0.5,0.8369151044048163,0.7846847452750151,0.5693694905500302,0.7931034482758621,0.7419354838709677,0.8518518518518519,0.15675994753837585,0.08687633398221806,1.0,fd5a87140a37ffe54b3e77a354b4bd55b27678e3392d3612bcc974fcd938aac7,26843640,2371250898,2203746204,3425021368,False
XGBoost,xgboost_07,7,"{""learning_rate"":0.03,""max_depth"":3,""n_estimators"":500}",a214318751f9b090bb43d21b64cb6179664c19130100e04f717d6f526aee91fc,2,13,0,1:1,654,164,0.5,0.8245092207019631,0.7588116993279085,0.517623398655817,0.7657142857142857,0.7204301075268817,0.8170731707317073,0.16736985743045807,0.08371887501562014,1.0,b1e29c5fe8af2195e9abc0f61c3f3c4d213fca3f89d1193c4a6653fb53126347,4197323642,3493101560,3288021756,261167866,False
XGBoost,xgboost_07,7,"{""learning_rate"":0.03,""max_depth"":3,""n_estimators"":500}",a214318751f9b090bb43d21b64cb6179664c19130100e04f717d6f526aee91fc,2,13,1,1:1,654,164,0.5,0.8322427126710291,0.7460695341755119,0.49213906835102383,0.7928994082840237,0.7701149425287356,0.8170731707317073,0.1634911447763443,0.08844474999932572,1.0,e3474974719a7c03379f3842f5f95d0ed2107cdd8a6ad009ba26fbebf9498feb,3966191544,1903504230,667876274,3411050692,False
XGBoost,xgboost_07,7,"{""learning_rate"":0.03,""max_depth"":3,""n_estimators"":500}",a214318751f9b090bb43d21b64cb6179664c19130100e04f717d6f526aee91fc,2,13,2,1:1,654,164,0.5,0.8370017846519928,0.7715937837661782,0.5431875675323563,0.7954545454545454,0.7446808510638298,0.8536585365853658,0.15863026678562164,0.09616358298808336,1.0,9a349209c7d3b9bd40965068b2a613107212665860e7bbb02addbf0f67e5d1fd,1319135375,2081672424,66402786,1633975599,False
XGBoost,xgboost_07,7,"{""learning_rate"":0.03,""max_depth"":3,""n_estimators"":500}",a214318751f9b090bb43d21b64cb6179664c19130100e04f717d6f526aee91fc,2,13,3,1:1,654,164,0.5,0.8395300416418798,0.7847254046418914,0.5694508092837829,0.8,0.7346938775510204,0.8780487804878049,0.15281839668750763,0.09131870802957565,1.0,d3ae34fbcfb73c5a1be0c96ad00e7eec3433eb478aea0c91dd2163d7870a83ad,2293279620,3028097891,2933952375,4053831653,False
XGBoost,xgboost_07,7,"{""learning_rate"":0.03,""max_depth"":3,""n_estimators"":500}",a214318751f9b090bb43d21b64cb6179664c19130100e04f717d6f526aee91fc,2,13,4,1:1,656,162,0.5,0.8657216887669563,0.8112827478122043,0.6225654956244087,0.7928994082840237,0.7613636363636364,0.8271604938271605,0.14133967459201813,0.08538350003072992,1.0,253211c36a4e03f7beb1ba4c6fb38a30d71faa649d183e5779b5f27efb6ce6bf,3410040530,245057234,532155413,762879727,False
XGBoost,xgboost_08,8,"{""learning_rate"":0.05,""max_depth"":3,""n_estimators"":500}",0a2099d856937a1d65e74e799c5063cf6d14b0002660429dab2027ac456ba8cc,0,42,0,1:1,654,164,0.5,0.8579714455681142,0.7840758039734855,0.5681516079469711,0.8068181818181818,0.7553191489361702,0.8658536585365854,0.14355355501174927,0.08367108402308077,1.0,b9f1edb670a53afef5f4c085e90bf5e13a41156251f6667b1a65871f2c4c47e0,1973658644,3715151037,233149161,2399526814,False
XGBoost,xgboost_08,8,"{""learning_rate"":0.05,""max_depth"":3,""n_estimators"":500}",0a2099d856937a1d65e74e799c5063cf6d14b0002660429dab2027ac456ba8cc,0,42,1,1:1,654,164,0.5,0.8466686496133254,0.8113135644943745,0.6226271289887491,0.7570621468926554,0.7052631578947368,0.8170731707317073,0.16230988502502441,0.08976337499916553,1.0,c59d36017adea2f05186de3822c3dd8c95d35f359f7ff35c586a14db623a3103,2786658438,2191900349,3517737438,2371526345,False
